0.002624	-0.003724	0.002785	-0.017803	0.003978	-0.007582	-0.005759	0.010612	0.008067	-0.026239	-0.010009	-0.003255	-0.014950	0.018956	0.000638	-0.012072	-0.017734	-0.000707	-0.005940	0.004205	0.001557	0.000489	-0.004877	0.013615	0.000093	0.005509	-0.013165	0.011135	0.019965	-0.015026	0.006255	0.010480	-0.015028	-0.006158	-0.005116	-0.004007	-0.009088	0.011696	0.004123	-0.008733	0.000154	0.008360	-0.018740	0.006847	0.009627	-0.008024	0.009567	-0.002065	-0.014668	-0.018811	0.008982	-0.002543	0.015035	0.009609	0.010533	0.011396	0.004504	-0.004230	0.006300	-0.008930	-0.008234	0.005463	0.003810	-0.007633	-0.011879	0.000488	-0.001228	-0.011854	0.013541	0.010258	-0.008648	-0.015601	-0.016520	0.022958	-0.019518	0.008839	-0.006781	0.005843	0.007585	-0.009137	-0.014448	0.010479	0.012766	-0.006767	-0.022735	-0.007502	0.002102	0.005142	0.002240	0.004512	0.004219	0.009831	0.011747	-0.026452	-0.018880	0.003455	-0.002162	0.000146	-0.011737	0.008625	
0.009704	0.000363	-0.006417	0.015615	-0.008860	-0.005644	-0.005405	0.000608	-0.012159	-0.008666	0.004369	-0.019096	-0.021452	-0.010361	0.005962	0.019466	0.009834	0.008702	-0.005939	0.016392	-0.004280	-0.018301	0.010903	-0.006286	0.003443	0.002091	-0.006355	-0.006267	0.001530	0.012416	-0.015024	-0.004132	-0.000984	-0.013592	-0.002662	-0.015372	-0.006927	-0.000810	-0.003694	-0.012589	-0.001047	-0.017664	-0.010948	0.001547	0.010353	0.003847	0.002151	0.004610	0.001848	-0.005916	-0.004274	-0.006427	-0.012803	-0.006132	-0.013293	-0.012357	-0.000464	-0.009942	-0.004188	-0.007072	0.006081	0.003734	-0.017945	0.011917	-0.008222	0.007554	-0.007222	0.006699	0.002015	0.015535	-0.007004	-0.000684	0.018896	0.012748	-0.010713	0.022243	-0.018522	0.000212	0.009070	0.018108	-0.015585	-0.005644	-0.006937	0.011916	-0.011669	0.002299	-0.011498	-0.011743	-0.002100	0.022312	0.014258	0.006842	-0.003431	-0.006872	0.001616	0.005656	-0.014650	-0.008346	0.004678	-0.000412	
-0.002938	0.006369	0.029024	0.002017	0.005163	0.011537	-0.007493	-0.023239	0.003321	0.006189	-0.003266	-0.009654	0.022813	-0.009500	-0.010994	-0.003779	-0.005863	0.009631	-0.009227	0.003244	-0.003878	0.010975	0.003321	0.000331	-0.002589	0.004980	-0.006812	0.007282	0.014055	-0.002455	0.012623	-0.002468	0.005834	0.002167	0.005332	0.006463	0.010555	0.007569	-0.005620	0.007768	-0.013099	0.004157	0.004358	0.000378	0.001572	-0.010925	-0.012868	-0.005300	0.004579	-0.002638	-0.006088	0.005351	0.028381	-0.000599	-0.008171	0.011561	0.012761	0.003228	-0.013880	0.006687	0.008749	-0.011871	0.002028	0.001940	0.000992	-0.000050	-0.010384	0.017895	0.000021	-0.010307	-0.009993	0.003893	0.006183	0.007481	0.002298	-0.007871	0.002662	-0.002980	-0.014010	-0.005130	-0.010807	0.016750	-0.007856	0.004037	-0.008137	0.013411	0.017686	0.009787	0.004480	0.004690	0.001812	-0.002111	0.008155	-0.011160	0.001532	-0.019448	0.013470	-0.009648	0.007858	0.003648	
0.002845	0.003017	-0.031380	0.011909	-0.001874	0.007198	0.001301	0.003946	0.007567	0.010337	0.001397	0.011634	-0.024595	0.020958	-0.002718	0.011045	0.012745	-0.001487	-0.021096	0.007771	-0.008869	-0.005568	-0.000329	0.008933	0.004494	0.010691	-0.012458	-0.012361	-0.003164	-0.004167	-0.010015	-0.020305	0.000666	0.011389	0.004093	0.001007	0.012755	-0.005031	0.024599	-0.019096	-0.001886	-0.001806	0.022101	0.007539	0.007898	-0.012583	-0.008150	-0.006573	0.007286	-0.002928	-0.001580	-0.007746	-0.002152	0.010195	-0.004666	-0.004351	0.007064	-0.011307	-0.000432	-0.008868	-0.001839	-0.018376	0.013272	0.027668	0.010626	0.004820	-0.013370	0.014541	-0.024023	0.008930	-0.013884	0.002880	-0.008881	0.000530	0.005378	0.014906	0.003187	0.008491	-0.017311	0.011398	0.005039	-0.017882	-0.005503	0.003255	-0.006296	0.001248	-0.012530	0.000039	-0.004493	-0.007278	-0.006007	0.018112	0.007370	-0.003060	0.001459	-0.016514	0.005665	0.001657	-0.000805	0.013482	
-0.006434	0.009754	-0.009441	0.003384	-0.014004	-0.003531	0.026954	0.008997	0.007433	0.002575	-0.007027	0.010187	-0.011443	0.002155	-0.009165	-0.003506	0.006548	-0.000435	-0.013938	-0.020736	0.006628	-0.001795	-0.009423	0.013546	-0.000250	-0.006480	-0.007777	-0.002085	-0.017521	0.001009	-0.001853	-0.000594	0.007062	0.003833	0.004547	-0.007056	-0.008272	-0.010160	-0.001565	0.001808	-0.005235	0.012192	0.006403	-0.002960	0.011264	-0.002903	0.008830	-0.002360	0.010261	-0.011016	0.009189	0.009334	-0.011026	0.002683	0.000295	-0.001301	0.006892	0.005717	-0.010388	-0.000035	-0.006119	0.001129	0.001853	0.017256	-0.004582	0.014967	-0.003815	-0.005207	0.002149	0.003204	-0.002022	0.011491	-0.008021	0.001704	-0.004240	0.003265	-0.013652	-0.004548	0.005435	-0.001856	0.010203	0.005043	-0.005170	-0.009884	0.016893	-0.010642	-0.008353	-0.008154	-0.010879	-0.022952	-0.007809	-0.023952	0.009038	0.019529	0.010073	-0.015007	0.010701	-0.009585	-0.006089	0.001067	
-0.006118	-0.007024	-0.007720	-0.012872	0.012415	0.012842	0.000716	0.009835	-0.003719	-0.004352	0.024884	0.004268	-0.012863	-0.001120	-0.003199	0.012918	-0.003874	-0.005147	-0.013099	0.009698	-0.009518	0.000723	0.005625	0.000548	-0.020161	-0.002859	-0.001867	0.009288	0.002908	0.021816	-0.005001	-0.014886	0.007330	-0.001667	0.003254	-0.007151	-0.006942	-0.019517	0.005987	-0.000656	0.000036	-0.005208	-0.028809	0.023884	-0.004232	-0.000663	-0.007201	0.004097	0.000887	-0.008074	0.000299	-0.005993	0.006053	0.024811	0.014675	-0.000601	0.013119	-0.002939	0.006869	0.005621	0.015898	0.012401	0.011063	0.010072	0.002881	0.003799	-0.006692	-0.001752	-0.001430	0.002673	-0.003270	0.006828	-0.010452	-0.003417	0.002198	-0.007292	0.005308	-0.009493	-0.002371	-0.004888	-0.000519	0.001376	-0.008728	-0.001546	-0.002794	0.007186	0.008037	-0.005390	-0.005955	0.018173	0.005874	-0.003769	0.003507	-0.008341	0.014827	0.011055	-0.006744	-0.005497	0.007564	-0.004633	
-0.001201	0.006628	0.008142	0.005286	-0.011381	-0.000950	-0.013382	0.020315	0.005558	-0.008439	0.003777	0.002876	0.006234	0.000276	-0.003539	-0.000713	-0.004590	-0.012018	-0.014434	0.024741	0.000714	0.007333	-0.011235	0.001333	0.001435	-0.004871	-0.001993	-0.008417	-0.006125	-0.001936	-0.003389	-0.012384	-0.005722	-0.008772	0.007571	0.003727	0.004871	-0.008172	-0.006516	-0.001774	0.007133	-0.002294	-0.012745	-0.011081	-0.014881	-0.011640	-0.010509	-0.003416	-0.009221	0.005485	-0.014864	0.003955	0.010769	-0.002813	0.006554	-0.008018	-0.012740	-0.001033	0.008422	-0.016022	0.009033	-0.005015	0.004003	-0.013442	-0.020312	0.008472	0.001461	0.002160	0.012398	-0.017378	0.009839	0.005496	-0.017097	0.005606	-0.011786	0.005129	0.014897	-0.002643	-0.011505	-0.007103	0.004934	-0.010514	0.022887	0.013269	-0.005766	0.004847	-0.003514	0.002729	-0.005283	-0.005647	0.003330	-0.004047	-0.021310	0.006135	-0.003862	-0.017874	0.003644	-0.010078	0.014264	0.003221	
0.020104	-0.010723	-0.002203	-0.002724	-0.009793	-0.005594	-0.017021	-0.018736	0.008557	-0.002269	0.009394	-0.005935	0.001136	0.002477	-0.017084	-0.010221	0.010781	0.011417	-0.001414	0.003366	-0.005579	0.002367	0.005569	0.005929	0.008210	-0.003647	-0.005475	0.002096	-0.009149	0.006210	0.021391	0.007857	-0.009313	-0.000257	-0.003132	-0.007653	0.004566	0.000558	0.004134	0.011055	0.024600	-0.010437	-0.001101	-0.004367	0.025241	0.023814	0.004366	0.001788	0.020960	0.002845	-0.012375	-0.007091	0.002464	0.003304	0.000761	0.018461	0.016316	-0.001316	0.010780	0.008715	-0.006558	-0.002736	-0.013935	0.003874	0.004750	-0.003141	0.005360	-0.026881	0.003835	0.001058	-0.014161	-0.005857	0.009555	0.008108	0.018680	-0.000973	0.000275	-0.009155	-0.005120	-0.016369	-0.000895	0.007342	0.017330	-0.019098	0.002547	0.006092	0.017604	-0.015524	-0.001180	0.002470	-0.015159	-0.015241	-0.007215	0.001831	-0.004278	-0.003875	0.008127	0.000327	-0.000615	0.008337	
0.002726	-0.022023	-0.006998	-0.022026	0.012460	-0.003859	0.016035	0.004836	0.015888	0.000403	0.001753	0.000387	-0.005664	-0.003604	0.000477	0.007143	0.014119	-0.003014	-0.004093	-0.002249	0.001493	0.003977	0.015187	-0.006731	0.017963	0.012415	0.004732	-0.016802	-0.007948	0.001766	-0.002749	0.001271	-0.011285	0.001827	-0.022020	-0.001271	0.002535	0.008477	0.004929	0.007758	0.007645	-0.016314	-0.016370	0.006088	-0.005624	-0.002345	-0.004885	-0.009228	-0.023023	0.012826	0.001136	0.005022	-0.004410	-0.000737	0.017181	-0.006031	-0.009943	0.002015	0.000834	-0.001280	0.011349	-0.007291	-0.018954	0.004035	-0.016312	0.019672	-0.007563	-0.007520	0.007821	0.001515	0.009051	-0.010423	0.002857	-0.007885	0.005655	0.010479	0.003107	0.017685	0.016107	-0.003163	-0.003301	-0.006946	-0.002909	-0.004698	0.002710	0.010702	0.002614	-0.004401	-0.004971	0.006590	-0.000440	0.008319	0.005556	0.003931	0.005782	0.001543	0.006504	0.000418	-0.009428	-0.002960	
-0.007165	-0.019598	0.000672	0.013901	-0.015877	0.015331	0.010561	0.011466	-0.005701	-0.005929	-0.017589	0.020386	0.000176	-0.006137	0.007650	-0.005814	0.010278	0.000813	0.005551	-0.005175	-0.012570	-0.002725	-0.012224	-0.006978	0.005659	0.002615	0.008290	0.012612	-0.004510	-0.002504	-0.004222	0.016103	-0.017875	0.006281	0.000091	0.006264	0.028024	0.008127	-0.002987	-0.012214	-0.002737	0.009533	-0.004703	-0.008932	0.000287	-0.021023	0.012130	-0.007098	-0.008994	0.001739	0.001247	0.012704	0.010756	-0.001614	-0.002828	0.002765	0.001676	0.000916	-0.003998	-0.002563	-0.001002	-0.005291	0.007967	0.010285	-0.001217	-0.007668	0.007148	0.000914	0.007560	-0.006235	-0.010648	-0.003658	0.003581	-0.020311	0.004060	0.003900	0.003667	-0.005318	-0.008945	-0.000096	0.014903	0.008324	0.010051	0.003274	0.002152	0.015330	0.006897	-0.025381	0.000546	-0.005092	0.003844	0.002192	0.012038	-0.017170	-0.013662	-0.000998	-0.008998	-0.006283	-0.005173	-0.003660	
